iter	Logloss
137	0.3669783442
138	0.3669226846
139	0.3668518207
140	0.3667842523
141	0.3666995404
142	0.3666462115
143	0.3665842315
144	0.3665278851
145	0.366446474
146	0.3663853651
147	0.3662366392
148	0.3661309474
149	0.3660921699
150	0.3660067638
151	0.3659660032
152	0.3658985923
153	0.365852905
154	0.3658029666
155	0.3657583672
156	0.3656662749
157	0.3656149305
158	0.3655450438
159	0.3654089932
160	0.3653479046
161	0.3652889744
162	0.3652129804
163	0.365150776
164	0.3650648256
165	0.3649983535
166	0.3649536113
167	0.3648943285
168	0.3648358781
169	0.3647699463
170	0.3646762405
171	0.3645900152
172	0.3645066334
173	0.3644744154
174	0.3644178
175	0.3642731009
176	0.3642295262
177	0.3641546273
178	0.3640740853
179	0.3639529029
180	0.3639168771
181	0.3638414345
182	0.3637939271
183	0.3637307608
184	0.3636937562
185	0.3636072382
186	0.3635389124
187	0.3634871306
188	0.3634454639
189	0.3634003936
190	0.3633580137
191	0.3633075301
192	0.3632116192
193	0.3631244845
194	0.3630630156
195	0.3629900299
196	0.3629214346
197	0.3628759603
198	0.3628516182
199	0.3628066649
200	0.362743262
201	0.3626796295
202	0.3626445177
203	0.3625897541
204	0.3625543302
205	0.3624779453
206	0.3624317783
207	0.3623591112
208	0.3623299122
209	0.3622322614
210	0.3621796182
211	0.36213122
212	0.362053653
213	0.3620164499
214	0.3619736942
215	0.3619043409
216	0.3618480033
217	0.3618175089
218	0.3617794006
219	0.361730315
220	0.3616887046
221	0.3616360519
222	0.3616138701
223	0.3615582375
224	0.3615197134
225	0.3614674934
226	0.3614227146
227	0.3613712317
228	0.3613080836
229	0.3612848698
230	0.3612360378
231	0.3611575029
232	0.361116942
233	0.3610660554
234	0.3609947792
235	0.3609668595
236	0.3608862836
237	0.3608575615
238	0.3608113467
239	0.3607579427
240	0.3607220686
241	0.3606868919
242	0.3606332771
243	0.3605909989
244	0.3605551639
245	0.360484542
246	0.360445898
247	0.3604035665
248	0.3603391633
249	0.3603046567
250	0.3602602308
251	0.3602207932
252	0.3601795683
253	0.3601378833
254	0.3600908036
255	0.3600508591
256	0.3600063801
257	0.3599510391
258	0.3599077415
259	0.3598679153
260	0.3597853336
261	0.359751936
262	0.3597110941
263	0.3596335487
264	0.3595686493
265	0.3595382552
266	0.3594935856
267	0.359457982
268	0.3594359417
269	0.3593978859
270	0.3593654287
271	0.3593369467
272	0.3592857955
273	0.3592221603
274	0.3591667188
275	0.3591318462
276	0.3590907888
277	0.3590468619
278	0.359010096
279	0.3589648396
280	0.3588994695
281	0.3588632985
282	0.3588326844
283	0.3588030551
284	0.3587784849
285	0.3587512988
286	0.3587064338
287	0.3586564448
288	0.3586215171
289	0.3585808952
290	0.3585501002
291	0.3585127822
292	0.3584570943
293	0.3584291334
294	0.358401042
295	0.3583698104
296	0.3583002527
297	0.3582580965
298	0.3582169505
299	0.3582027708
300	0.3581444623
301	0.3581060727
302	0.3580520296
303	0.3580139236
304	0.3579721829
305	0.3579251284
306	0.3578979428
307	0.3578729096
308	0.3578381992
309	0.3578054261
310	0.3577469831
311	0.3577149768
312	0.3576897586
313	0.3576503604
314	0.3576217743
315	0.3575928579
316	0.3575385665
317	0.3574889506
318	0.3574398454
319	0.357421813
320	0.3573843418
321	0.3573488169
322	0.3573123429
323	0.3572730895
324	0.3572435569
325	0.3571926466
326	0.3571509384
327	0.3571171186
328	0.3570734254
329	0.3570348005
330	0.3570028298
331	0.3569650259
332	0.3569265478
333	0.3568790276
334	0.3568227029
335	0.35678938
336	0.3567405171
337	0.3567147453
338	0.3566949971
339	0.3566404905
340	0.3566215202
341	0.356582945
342	0.3565636742
343	0.3565248476
344	0.3564587116
345	0.3563913006
346	0.3563347615
347	0.3562861519
348	0.3562563647
349	0.3562182999
350	0.3561848246
351	0.3561438538
352	0.3561237762
353	0.3560850006
354	0.3560340628
355	0.3560109749
356	0.3559894502
357	0.3558632144
358	0.3558323711
359	0.3557995797
360	0.3557358774
361	0.3556947922
362	0.3556540237
363	0.3556242122
364	0.3555846614
365	0.355561162
366	0.3555359165
367	0.3554902616
368	0.3554497567
369	0.3554034812
370	0.3553718928
371	0.3553398472
372	0.3553039794
373	0.355281515
374	0.3552474184
375	0.3552113011
376	0.3551848366
377	0.355157187
378	0.3550768638
379	0.3550390658
380	0.3550149227
381	0.3549775716
382	0.354943156
383	0.3549006814
384	0.3548743304
385	0.3548551059
386	0.3548337427
387	0.3547991433
388	0.3547600718
389	0.3547119825
390	0.3546967026
391	0.3546543381
392	0.3546259096
393	0.3545980598
394	0.3545571709
395	0.354531281
396	0.3545025229
397	0.3544740078
398	0.3544267705
399	0.3543976584
400	0.354376426
401	0.3543300872
402	0.3542976729
403	0.354257113
404	0.3542197713
405	0.3541805587
406	0.3541571633
407	0.354143896
408	0.3541099782
409	0.3540745701
410	0.3540483829
411	0.3540211806
412	0.3539835187
413	0.3539435438
414	0.3539165804
415	0.3538863878
416	0.3538605075
417	0.3538027488
418	0.3537917108
419	0.3537672323
420	0.3537563071
421	0.3537300563
422	0.3537051194
423	0.3536751165
424	0.3536330401
425	0.3536005082
426	0.3535569747
427	0.353518888
428	0.35348755
429	0.3534630158
430	0.3534477141
431	0.3534233086
432	0.3533821184
433	0.3533674456
434	0.3533432997
435	0.3533136029
436	0.3532830934
437	0.3532625542
438	0.3532199934
439	0.3531909985
440	0.3531643416
441	0.3531229001
442	0.353096369
443	0.3530552668
444	0.3530190441
445	0.3529920803
446	0.3529661486
447	0.3528945969
448	0.3528615974
449	0.3528350325
450	0.3528037133
451	0.3527742189
452	0.3527099769
453	0.3526848021
454	0.3526375912
455	0.3526069824
456	0.3525799448
457	0.3525441492
458	0.3525263741
459	0.3524683411
460	0.3524438026
461	0.3524149175
462	0.3523876451
463	0.3523433086
464	0.352311934
465	0.3522635156
466	0.3522164984
467	0.3521850109
468	0.3521586821
469	0.3521367752
470	0.3521095761
471	0.3520869568
472	0.3520730412
473	0.3520338175
474	0.3520214617
475	0.351976987
476	0.351952927
477	0.3519244894
478	0.3518865068
479	0.3518601181
480	0.3518316633
481	0.351806664
482	0.3517821456
483	0.3517685269
484	0.3517383608
485	0.3517208311
486	0.351686288
487	0.351671601
488	0.3516367675
489	0.3516239523
490	0.3516040168
491	0.3515849357
492	0.3515739345
493	0.35152751
494	0.3515030286
495	0.3514823642
496	0.3514481284
497	0.3514320935
498	0.3514000774
499	0.351376071
500	0.3513422508
501	0.3513094916
502	0.3512651812
503	0.351239718
504	0.3512106205
505	0.3511732004
506	0.3511442701
507	0.3511241714
508	0.3510904597
509	0.3510675893
510	0.3510491259
511	0.3510279408
512	0.351012651
513	0.3509890858
514	0.3509480149
515	0.3509157352
516	0.3508826705
517	0.3508520286
518	0.3508356817
519	0.3508104261
520	0.3507837593
521	0.3507266121
522	0.3506684991
523	0.350637431
524	0.3506070569
525	0.3505863922
526	0.3505683044
527	0.350548227
528	0.350523556
529	0.3504890547
530	0.3504698359
531	0.350447548
532	0.3504299917
533	0.3504054094
534	0.3503765186
535	0.3503532046
536	0.3503220029
537	0.3502899062
538	0.3502691574
539	0.3502629714
540	0.3502406774
541	0.3502161992
542	0.350195485
543	0.3501780183
544	0.3501499636
545	0.3501078813
546	0.3500828951
547	0.3500520325
548	0.3500302644
549	0.3499840518
550	0.349955722
551	0.3499298837
552	0.3499141608
553	0.3499006698
554	0.3498726178
555	0.3498427904
556	0.3498014708
557	0.349773914
558	0.3497654177
559	0.3497511099
560	0.3497249167
561	0.3497021909
562	0.3496716348
563	0.3496561012
564	0.3496456396
565	0.3496265291
566	0.3495817021
567	0.3495702575
568	0.3495486347
569	0.3495120788
570	0.3494875657
571	0.3494655296
572	0.3494404816
573	0.3494213884
574	0.3493988169
575	0.3493873721
576	0.349358039
577	0.3493316028
578	0.3493061764
579	0.3492701153
580	0.3492492715
581	0.3492203214
582	0.3492061693
583	0.3491879993
584	0.3491692281
585	0.349153629
586	0.3491416224
587	0.3491240544
588	0.3490827307
589	0.3490531456
590	0.3490317708
591	0.3490007926
592	0.3489819545
593	0.3489545816
594	0.3489443835
595	0.3489241946
596	0.3488978499
597	0.3488642173
598	0.3488453054
599	0.3488196647
600	0.3487908975
601	0.3487518771
602	0.3487291333
603	0.3487169268
604	0.3487020416
605	0.3486756973
606	0.3486485276
607	0.3486250498
608	0.3486140048
609	0.3485870791
610	0.3485624769
611	0.3485419833
612	0.3485259865
613	0.3484979844
614	0.3484800972
615	0.3484562687
616	0.3484222826
617	0.348402859
618	0.3483734736
619	0.3483460503
620	0.3483233127
621	0.3483133693
622	0.3482852635
623	0.3482427801
624	0.3482217315
625	0.348197667
626	0.3481774856
627	0.3481613711
628	0.3481140529
629	0.3480932865
630	0.3480718457
631	0.3480582108
632	0.3480263586
633	0.3480070881
634	0.34797756
635	0.3479527924
636	0.347935229
637	0.3479226736
638	0.3479025066
639	0.3478771918
640	0.3478467717
641	0.3478214408
642	0.3477756172
643	0.3477536197
644	0.3477446739
645	0.3477129619
646	0.347698462
647	0.3476835232
648	0.3476649752
649	0.3476529238
650	0.3476236057
651	0.3475994356
652	0.3475619425
653	0.3475466757
654	0.3475225531
655	0.3474947238
656	0.3474800837
657	0.3474636204
658	0.3474508638
659	0.347416132
660	0.347398282
661	0.3473727251
662	0.3473533669
663	0.3473198811
664	0.3473075555
665	0.3472675882
666	0.3472319069
667	0.347197317
668	0.3471849772
669	0.3471654677
670	0.3471435297
671	0.3471192336
672	0.3471080299
673	0.347087981
674	0.3470472745
675	0.3470176947
676	0.3470013814
677	0.3469752576
678	0.3469616983
679	0.3469492286
680	0.3469271934
681	0.3469146812
682	0.3468952363
683	0.3468741188
684	0.3468421262
685	0.3468196535
686	0.3467966312
687	0.3467659658
688	0.3467329851
689	0.3466928726
690	0.3466678438
691	0.3466444756
692	0.346626056
693	0.3466087816
694	0.3465821011
695	0.3465659416
696	0.3465462825
697	0.3465204432
698	0.3464994993
699	0.3464702336
700	0.3464568388
701	0.3464340331
702	0.3464208175
703	0.3463973497
704	0.3463803765
705	0.3463594358
706	0.3463417208
707	0.3463153732
708	0.3462983864
709	0.3462649982
710	0.3462400293
711	0.3462176158
712	0.3461891144
713	0.3461696279
714	0.3461376373
715	0.3461101577
716	0.3460849661
717	0.3460602666
718	0.3460426603
719	0.3460059998
720	0.3459745321
721	0.3459484632
722	0.3459329866
723	0.34590694
724	0.345888982
725	0.3458753318
726	0.3458404283
727	0.3458164274
728	0.3457996254
729	0.3457832209
730	0.3457667144
731	0.3457461846
732	0.3457156404
733	0.3456922403
734	0.3456820012
735	0.3456612426
736	0.3456358107
737	0.3456147493
738	0.3455954932
739	0.3455718291
740	0.3455412402
741	0.3455161284
742	0.345505536
743	0.3454830669
744	0.3454678773
745	0.3454460992
746	0.3454232574
747	0.3454091296
748	0.3453853811
749	0.3453603738
750	0.3453398637
751	0.3453282526
752	0.3452999391
753	0.3452847703
754	0.3452539925
755	0.3452321803
756	0.345207782
757	0.3451900235
758	0.3451568432
759	0.3451241771
760	0.3451039046
761	0.3450869508
762	0.3450645907
763	0.3450425616
764	0.345025851
765	0.3450019492
766	0.3449830214
767	0.3449617027
768	0.3449467283
769	0.3449173698
770	0.3449069562
771	0.3448842419
772	0.3448456864
773	0.3448322885
774	0.3447929755
775	0.344763335
776	0.3447495836
777	0.3447350098
778	0.3447026601
779	0.3446800313
780	0.3446613423
781	0.3446412812
782	0.3446261282
783	0.3445944874
784	0.3445628715
785	0.34453832
786	0.3445107861
787	0.3444869559
788	0.3444687112
789	0.3444519758
790	0.3444296608
791	0.3444100141
792	0.3443920006
793	0.344367401
794	0.3443428156
795	0.3443280629
796	0.3443041956
797	0.3442855709
798	0.3442629648
799	0.3442345014
800	0.344218201
801	0.3442014495
802	0.3441855361
803	0.3441610092
804	0.3441481639
805	0.344130336
806	0.3441022308
807	0.3440785707
808	0.3440536921
809	0.344032145
810	0.3440116832
811	0.3439942509
812	0.3439749263
813	0.343945813
814	0.3439352062
815	0.3439071555
816	0.3438894739
817	0.3438674598
818	0.3438442803
819	0.3438310011
820	0.3438135693
821	0.3438032835
822	0.3437816023
823	0.3437657362
824	0.3437362651
825	0.3437118009
826	0.3436657366
827	0.3436542728
828	0.3436188936
829	0.3436050645
830	0.3435813668
831	0.3435709685
832	0.3435622006
833	0.3435437468
834	0.3435272641
835	0.3435108096
836	0.3434993681
837	0.3434669295
838	0.3434518259
839	0.3434230959
840	0.3434056996
841	0.3433835634
842	0.3433664283
843	0.3433584435
844	0.3433374193
845	0.3433150613
846	0.3433011312
847	0.3432898841
848	0.343268845
849	0.3432425116
850	0.3432321939
851	0.3432144656
852	0.3431980538
853	0.3431780018
854	0.343159945
855	0.343149409
856	0.3431247745
857	0.3431090875
858	0.3431005731
859	0.3430804933
860	0.3430588934
861	0.3430406674
862	0.3430256735
863	0.3430110431
864	0.3429930457
865	0.3429701972
866	0.3429525673
867	0.342926875
868	0.3429094644
869	0.3428986755
870	0.3428759353
871	0.3428626378
872	0.3428502578
873	0.3428323624
874	0.3428169262
875	0.3428045766
876	0.3427805365
877	0.3427586967
878	0.3427378169
879	0.3427057959
880	0.3426905156
881	0.3426758552
882	0.3426593658
883	0.342640938
884	0.3426241243
885	0.3426085121
886	0.3425899697
887	0.3425708384
888	0.3425546329
889	0.342541323
890	0.3425212055
891	0.3424988403
892	0.3424804163
893	0.3424622186
894	0.3424416108
895	0.3424210793
896	0.3424077887
897	0.3423951614
898	0.3423776292
899	0.3423645559
900	0.3423522787
901	0.3423422496
902	0.3423315405
903	0.3423186353
904	0.3422946238
905	0.3422741226
906	0.342256178
907	0.3422459381
908	0.3422321841
909	0.3422135571
910	0.3421954145
911	0.3421667738
912	0.3421506765
913	0.342130185
914	0.3421000231
915	0.3420913999
916	0.3420776856
917	0.34205886
918	0.3420402318
919	0.3420181419
920	0.342004718
921	0.3419841812
922	0.3419644376
923	0.3419510542
924	0.3419211239
925	0.3419031579
926	0.3418821834
927	0.3418540561
928	0.3418353929
929	0.3418175943
930	0.3417839393
931	0.341778471
932	0.3417705023
933	0.3417589967
934	0.3417393286
935	0.3417252869
936	0.341695991
937	0.3416901423
938	0.341678608
939	0.341659706
940	0.3416424033
941	0.3416245384
942	0.3416056324
943	0.3415934385
944	0.3415714297
945	0.3415492558
946	0.3415435703
947	0.3415340147
948	0.3415246916
949	0.3415047034
950	0.3414930429
951	0.3414717747
952	0.3414627031
953	0.3414516129
954	0.3414385514
955	0.3414273167
956	0.3414036655
957	0.3413804802
958	0.3413714452
959	0.3413545609
960	0.3413397329
961	0.3413251774
962	0.3412979061
963	0.3412815497
964	0.341258231
965	0.3412479454
966	0.341231247
967	0.3412185276
968	0.3411982069
969	0.3411701587
970	0.3411536122
971	0.3411353939
972	0.3411229904
973	0.3411097963
974	0.3410944714
975	0.34108011
976	0.3410688547
977	0.3410448721
978	0.3410248532
979	0.34099747
980	0.3409794075
981	0.3409576439
982	0.3409390153
983	0.3409170871
984	0.3409046835
985	0.340889967
986	0.3408594667
987	0.340844541
988	0.340829048
989	0.3408145231
990	0.3407968529
991	0.340773318
992	0.3407537664
993	0.3407427363
994	0.3407356656
995	0.3407114757
996	0.3406901863
997	0.3406741289
998	0.340663892
999	0.3406528968
